max_value,0.7626262626262627,0.71875,0.5420560747663552,0.5797101449275363,0.7530024019215372,0.74375,0.3161616161616162
index_set,0,271,356,11,105,15,16
mean_value,0.5216767676767676,0.4388385416666667,0.419196261682243,0.47124057971014494,0.3463295970109421,0.28266250000000004,0.1528929292929293

experiment,breast_CE,diabetes_CE,glass_CE,liver_CE,pendigits_CE,shape_CE,vowel_CE,a_t,lp,dsbeta,age_wins,e_b,e_n,epsilon_ds,minwd,epochs
0,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5246376811594202,0.2068321323725647,0.125,0.09090909090909094,0.744605,0.0159965,0.0436661,78,0.0492937,0.497849,0.0621396,0.490007,33
1,0.38383838383838387,0.46614583333333337,0.5233644859813085,0.41159420289855075,0.6232986389111289,0.24375000000000002,0.18787878787878787,0.879388,0.0527144,0.0602439,83,0.00624287,0.145129,0.018025,0.175201,70
2,0.43434343434343436,0.41145833333333337,0.4719626168224299,0.4608695652173913,0.388310648518815,0.33125000000000004,0.2343434343434343,0.888151,0.0843709,0.0844543,74,0.074104,0.291843,0.0400438,0.0737756,29
3,0.4040404040404041,0.38932291666666663,0.4392523364485982,0.4347826086956522,0.5492393915132106,0.25,0.1777777777777778,0.873573,0.0555378,0.0824722,50,0.047482,0.095395,0.061427,0.226819,12
4,0.7626262626262627,0.60546875,0.3551401869158879,0.5391304347826087,0.2061649319455564,0.125,0.09090909090909094,0.749218,0.0242154,0.046279,15,0.0457994,0.312717,0.0237855,0.462066,11
5,0.38888888888888884,0.421875,0.4299065420560748,0.33913043478260874,0.09474246063517477,0.44375,0.1393939393939394,0.966976,0.0975277,0.0567511,25,0.0245435,0.183192,0.0299574,0.2902,19
6,0.7626262626262627,0.515625,0.4392523364485982,0.46376811594202894,0.3916466506538564,0.125,0.16767676767676765,0.827591,0.0981888,0.0177058,14,0.0276991,0.458817,0.0925546,0.275822,75
7,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.527536231884058,0.20576461168935145,0.125,0.09090909090909094,0.742534,0.0935334,0.064788,27,0.0236917,0.149786,0.0321464,0.426546,54
8,0.4545454545454546,0.31510416666666663,0.49065420560747663,0.527536231884058,0.46196957566052843,0.35,0.1717171717171717,0.882986,0.0893074,0.0559465,42,0.0997089,0.121332,0.0928151,0.499523,38
9,0.7626262626262627,0.5377604166666667,0.485981308411215,0.5391304347826087,0.47064318121163595,0.23124999999999996,0.16767676767676765,0.839777,0.0933536,0.0494086,69,0.00550233,0.134214,0.0607608,0.289022,55
10,0.7626262626262627,0.5377604166666667,0.3551401869158879,0.45797101449275357,0.3903122497998399,0.125,0.09090909090909094,0.782047,0.0832534,0.0803926,32,0.0406573,0.376427,0.0571245,0.353161,10
11,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.70499,0.0762663,0.0324353,88,0.0677,0.174202,0.0390316,0.330229,18
12,0.5707070707070707,0.42838541666666663,0.43457943925233644,0.4956521739130435,0.5645850013344009,0.25,0.12929292929292935,0.847662,0.0574042,0.0571422,57,0.016696,0.0316771,0.0351563,0.137366,11
13,0.6060606060606061,0.46484375,0.4392523364485982,0.45507246376811594,0.4418201227648786,0.125,0.18181818181818177,0.847823,0.0881328,0.0448029,12,0.0740365,0.31416,0.0371184,0.483929,4
14,0.7626262626262627,0.5325520833333333,0.3551401869158879,0.5304347826086957,0.2060314918601548,0.125,0.09090909090909094,0.745182,0.0650798,0.0328398,27,0.0570663,0.0530438,0.0327974,0.296898,76
15,0.18181818181818177,0.24739583333333337,0.5,0.4057971014492754,0.4651721377101682,0.74375,0.2595959595959596,0.944204,0.0191483,0.0656534,5,0.0791144,0.429899,0.0612112,0.348727,12
16,0.2272727272727273,0.18880208333333337,0.4392523364485982,0.4,0.19228716306378435,0.65,0.3161616161616162,0.950464,0.0567165,0.0916017,87,0.0684081,0.495748,0.0853946,0.432425,37
17,0.7626262626262627,0.5013020833333333,0.4392523364485982,0.527536231884058,0.29783827061649315,0.125,0.09090909090909094,0.783501,0.0422982,0.0636569,59,0.0359378,0.341942,0.0655434,0.0213323,7
18,0.14141414141414144,0.25130208333333337,0.3037383177570093,0.327536231884058,0.12356551908193225,0.31875,0.042424242424242475,0.990704,0.0686276,0.00125652,60,0.067942,0.244011,0.0666864,0.433545,42
19,0.26262626262626265,0.26822916666666663,0.5186915887850467,0.42028985507246375,0.10408326661329059,0.55,0.19191919191919193,0.91748,0.0667473,0.0983062,66,0.0871267,0.0645452,0.017261,0.46571,38
20,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.708023,0.0897416,0.0159372,96,0.00650346,0.0554182,0.0132816,0.399313,89
21,0.3484848484848485,0.359375,0.43457943925233644,0.4521739130434783,0.5665866026154256,0.55625,0.1656565656565656,0.91085,0.054919,0.0617655,89,0.0171183,0.0734978,0.0193509,0.436488,91
22,0.3232323232323232,0.34114583333333337,0.5186915887850467,0.4492753623188406,0.5569789164665065,0.33125000000000004,0.13535353535353534,0.863561,0.0764953,0.0458585,89,0.0654354,0.413513,0.0433055,0.0105851,64
23,0.5909090909090908,0.5013020833333333,0.4953271028037384,0.4869565217391304,0.5140112089671738,0.24375000000000002,0.17575757575757578,0.851421,0.0509641,0.0207226,73,0.0868905,0.244256,0.076024,0.0654721,77
24,0.1717171717171717,0.14192708333333337,0.4532710280373832,0.35652173913043483,0.5561782759540966,0.65625,0.24949494949494955,0.962104,0.0279747,0.0871491,48,0.0400585,0.110371,0.0836764,0.472469,67
25,0.7626262626262627,0.4140625,0.48130841121495327,0.5478260869565217,0.4583666933546837,0.125,0.17575757575757578,0.835936,0.0851226,0.0429825,80,0.0328776,0.302262,0.0597128,0.301424,63
26,0.2676767676767676,0.27604166666666663,0.5046728971962617,0.43768115942028984,0.5942087002935682,0.475,0.19797979797979803,0.909135,0.0212144,0.0736197,97,0.0674126,0.126519,0.0602417,0.239476,18
27,0.20707070707070707,0.27083333333333337,0.42056074766355145,0.4231884057971015,0.09514278089137973,0.54375,0.29494949494949496,0.95638,0.062256,0.0720509,96,0.0398508,0.432435,0.0314481,0.369042,76
28,0.20707070707070707,0.19401041666666663,0.4252336448598131,0.3797101449275362,0.433947157726181,0.7,0.2666666666666667,0.942861,0.0402172,0.0980223,90,0.049495,0.232828,0.0206989,0.0812079,82
29,0.10606060606060608,0.13932291666666663,0.3598130841121495,0.24347826086956526,0.46637309847878305,0.56875,0.2090909090909091,0.985866,0.0239227,0.0230397,16,0.0237911,0.0423994,0.0667997,0.200039,7
30,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.20736589271417138,0.125,0.09090909090909094,0.743249,0.0690002,0.0283926,64,0.00805236,0.488108,0.0720191,0.146873,8
31,0.18181818181818177,0.32552083333333337,0.383177570093458,0.22318840579710142,0.14318121163597541,0.54375,0.033333333333333326,0.985672,0.0546899,0.0452301,70,0.0949492,0.0282224,0.0700814,0.0753425,19
32,0.4191919191919192,0.40234375,0.44859813084112155,0.45797101449275357,0.548305310915399,0.24375000000000002,0.18181818181818177,0.874311,0.0726204,0.0791307,92,0.0292922,0.18022,0.0741761,0.36544,72
33,0.2828282828282829,0.30598958333333337,0.4953271028037384,0.3449275362318841,0.6355751267680811,0.39375000000000004,0.2858585858585858,0.920538,0.0544628,0.0141377,40,0.0769145,0.292532,0.0999055,0.215263,35
34,0.5656565656565656,0.43619791666666663,0.5186915887850467,0.5072463768115942,0.5928742994395517,0.33125000000000004,0.20101010101010097,0.868078,0.0134736,0.0292106,23,0.00180693,0.320043,0.0341009,0.288337,30
35,0.3232323232323232,0.296875,0.49065420560747663,0.5072463768115942,0.19589004536962906,0.43125,0.2676767676767676,0.918614,0.0939866,0.028887,13,0.07098,0.471468,0.0865315,0.331671,81
36,0.2676767676767676,0.4375,0.4672897196261683,0.40289855072463765,0.4786495863357353,0.36250000000000004,0.18181818181818177,0.891175,0.0525876,0.0662674,62,0.0981116,0.460627,0.0343789,0.484432,51
37,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.718926,0.0120552,0.0443499,35,0.0700828,0.282901,0.0274628,0.0798134,98
38,0.2676767676767676,0.22526041666666663,0.42056074766355145,0.5246376811594202,0.09127301841473179,0.4625,0.2838383838383839,0.955639,0.087763,0.0877686,36,0.0910104,0.142703,0.0231553,0.263701,5
39,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.705995,0.0429568,0.0253257,99,0.0976622,0.1067,0.0281224,0.0367217,85
40,0.7626262626262627,0.38802083333333337,0.4672897196261683,0.527536231884058,0.4390178809714438,0.125,0.18181818181818177,0.836936,0.0973783,0.0882423,97,0.0726586,0.402208,0.073983,0.344705,57
41,0.7626262626262627,0.5286458333333333,0.3551401869158879,0.5304347826086957,0.2053642914331465,0.125,0.09090909090909094,0.75291,0.0721111,0.0696268,64,0.0355604,0.0304135,0.066071,0.127586,45
42,0.2222222222222222,0.22526041666666663,0.4018691588785047,0.4695652173913043,0.5144115292233786,0.58125,0.27474747474747474,0.949235,0.0209216,0.0529345,88,0.00120641,0.261766,0.0539864,0.325671,99
43,0.23737373737373735,0.22786458333333337,0.4579439252336449,0.2840579710144927,0.17267147050974108,0.54375,0.2727272727272727,0.968672,0.0575536,0.0483003,57,0.0852895,0.420634,0.0955624,0.00452397,64
44,0.3232323232323232,0.44401041666666663,0.5093457943925234,0.45797101449275357,0.5856685348278623,0.23124999999999996,0.16868686868686866,0.88625,0.061472,0.0180634,72,0.0115905,0.0131631,0.0895503,0.11528,46
45,0.38888888888888884,0.41015625,0.4112149532710281,0.3710144927536232,0.2642113690952762,0.44999999999999996,0.06060606060606055,0.983188,0.0787138,0.0804682,19,0.0274932,0.299986,0.0732078,0.135398,76
46,0.2222222222222222,0.28385416666666663,0.4953271028037384,0.43768115942028984,0.10408326661329059,0.39375000000000004,0.22525252525252526,0.91783,0.0719579,0.0164926,59,0.0657623,0.356001,0.0592489,0.321709,72
47,0.4292929292929293,0.48828125,0.4719626168224299,0.4608695652173913,0.4547638110488391,0.24375000000000002,0.14747474747474743,0.840759,0.00623178,0.0107999,59,0.0723977,0.311847,0.0141464,0.0547114,77
48,0.7626262626262627,0.60546875,0.3551401869158879,0.5304347826086957,0.29903923138510813,0.125,0.09090909090909094,0.78162,0.024769,0.0465618,71,0.0573729,0.153041,0.0411613,0.14291,79
49,0.3434343434343434,0.30598958333333337,0.5093457943925234,0.4608695652173913,0.5503069121964238,0.4625,0.19494949494949498,0.91153,0.00882651,0.0692185,22,0.0361788,0.116888,0.0283309,0.260086,2
50,0.7626262626262627,0.5885416666666667,0.3551401869158879,0.5043478260869565,0.20563117160394984,0.125,0.09090909090909094,0.766238,0.0799539,0.0986671,28,0.0605294,0.0466914,0.0796717,0.474434,19
51,0.28787878787878785,0.35416666666666663,0.49065420560747663,0.4347826086956522,0.5696557245796637,0.5,0.18080808080808086,0.91048,0.015704,0.00350299,68,0.0591312,0.188887,0.0912686,0.0511108,69
52,0.7626262626262627,0.5299479166666667,0.4439252336448598,0.49855072463768113,0.5596477181745396,0.125,0.18181818181818177,0.828647,0.0051532,0.0334777,12,0.0478545,0.16814,0.0338527,0.202432,99
53,0.31818181818181823,0.34765625,0.4953271028037384,0.43768115942028984,0.6107552708833734,0.33125000000000004,0.18484848484848482,0.90854,0.0582059,0.0479336,19,0.0283347,0.275369,0.0267459,0.338853,74
54,0.7626262626262627,0.5130208333333333,0.3551401869158879,0.527536231884058,0.20589805177475318,0.125,0.09090909090909094,0.772391,0.0587095,0.0715964,43,0.0470395,0.39749,0.0688499,0.0943324,47
55,0.7626262626262627,0.5078125,0.4392523364485982,0.536231884057971,0.4817187082999733,0.125,0.09090909090909094,0.795177,0.0226993,0.0220482,52,0.0803684,0.251912,0.0992466,0.178687,68
56,0.7626262626262627,0.5208333333333333,0.3551401869158879,0.5246376811594202,0.2066986922871631,0.125,0.09090909090909094,0.757356,0.0442552,0.0830942,88,0.0541337,0.0932742,0.0696045,0.154054,40
57,0.24242424242424243,0.2734375,0.4252336448598131,0.42028985507246375,0.10221510541766743,0.525,0.24949494949494955,0.954991,0.0732415,0.0470807,40,0.0170296,0.492392,0.0319557,0.297219,59
58,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.733647,0.0755065,0.0838613,6,0.0240427,0.190705,0.0122178,0.0588652,46
59,0.08585858585858586,0.11458333333333337,0.35046728971962615,0.24637681159420288,0.255804643714972,0.61875,0.21313131313131317,0.969752,0.00329545,0.0815493,79,0.0942749,0.287268,0.0751289,0.20687,24
60,0.2272727272727273,0.25911458333333337,0.43457943925233644,0.33043478260869563,0.35815318921804107,0.6625,0.27474747474747474,0.943935,0.00263376,0.0627229,49,0.0335185,0.0196207,0.0805165,0.458352,60
61,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.723391,0.0467627,0.0168406,15,0.0255732,0.1813,0.0883819,0.170315,48
62,0.14646464646464652,0.1796875,0.3691588785046729,0.27826086956521734,0.4901254336802775,0.69375,0.26363636363636367,0.958277,0.0342198,0.0306334,51,0.0897834,0.476671,0.0472932,0.250051,36
63,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.704098,0.0638184,0.0433368,42,0.054265,0.205557,0.0565321,0.333812,34
64,0.33333333333333337,0.3828125,0.47663551401869164,0.3797101449275362,0.05631171603949825,0.36250000000000004,0.1333333333333333,0.970611,0.0912638,0.0238724,46,0.0086944,0.42625,0.0211581,0.342272,12
65,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.715116,0.0399685,0.0512658,66,0.0391906,0.310035,0.064531,0.489781,57
66,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5304347826086957,0.10408326661329059,0.125,0.09090909090909094,0.753693,0.0582405,0.0632271,47,0.00998914,0.0330224,0.0442216,0.177631,17
67,0.3787878787878788,0.32552083333333337,0.5093457943925234,0.44637681159420295,0.5524419535628503,0.33125000000000004,0.18686868686868685,0.869999,0.0132266,0.0785114,5,0.0891836,0.390284,0.0272111,0.3292,29
68,0.601010101010101,0.46223958333333337,0.4719626168224299,0.5159420289855072,0.4802508673605551,0.23750000000000004,0.13434343434343432,0.824411,0.0436105,0.0849656,90,0.0972162,0.108346,0.0749667,0.0967412,56
69,0.202020202020202,0.22135416666666663,0.42056074766355145,0.36811594202898545,0.4978649586335735,0.44375,0.2525252525252525,0.973184,0.0474588,0.0521392,6,0.0197283,0.280292,0.0506338,0.390794,45
70,0.19191919191919193,0.23697916666666663,0.4532710280373832,0.42898550724637685,0.10394982652788898,0.6375,0.25656565656565655,0.926368,0.0791407,0.0940291,95,0.0872571,0.453043,0.0381552,0.316787,16
71,0.2222222222222222,0.25520833333333337,0.5233644859813085,0.42898550724637685,0.6187616760074727,0.61875,0.27474747474747474,0.930242,0.0417584,0.0741821,88,0.0716594,0.448804,0.0508364,0.383964,16
72,0.7626262626262627,0.5221354166666667,0.3551401869158879,0.5304347826086957,0.10408326661329059,0.125,0.09090909090909094,0.743905,0.0218604,0.0240491,39,0.0446117,0.271323,0.0962698,0.471621,79
73,0.41414141414141414,0.39713541666666663,0.43457943925233644,0.44637681159420295,0.3478783026421137,0.24375000000000002,0.1838383838383838,0.879761,0.0900903,0.0502118,84,0.0569991,0.231969,0.0725522,0.0567926,99
74,0.2777777777777778,0.33854166666666663,0.5186915887850467,0.5246376811594202,0.3017080330931412,0.39375000000000004,0.1838383838383838,0.902831,0.0867346,0.0262645,48,0.0580415,0.375911,0.0469373,0.3494,68
75,0.36868686868686873,0.31640625,0.485981308411215,0.4405797101449276,0.5132105684547639,0.38125,0.18080808080808086,0.894206,0.0706723,0.00335631,97,0.046815,0.100323,0.0164109,0.113279,28
76,0.5909090909090908,0.5416666666666667,0.49065420560747663,0.48405797101449277,0.5308246597277821,0.25,0.13737373737373737,0.866144,0.0704097,0.00506515,93,0.073492,0.470479,0.047979,0.241031,78
77,0.7626262626262627,0.5442708333333333,0.4392523364485982,0.5391304347826087,0.463303976514545,0.125,0.16868686868686866,0.828549,0.0609526,0.00381187,93,0.0266644,0.241986,0.0856552,0.183222,42
78,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5304347826086957,0.10408326661329059,0.125,0.09090909090909094,0.748269,0.0810825,0.0332661,60,0.0214479,0.349449,0.0642419,0.122879,5
79,0.33333333333333337,0.29036458333333337,0.43457943925233644,0.5449275362318841,0.10381638644248736,0.4125,0.19191919191919193,0.916421,0.0837976,0.0663747,65,0.0341611,0.146375,0.0693314,0.332624,58
80,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.536231884057971,0.10408326661329059,0.125,0.09090909090909094,0.74708,0.0914691,0.00857846,21,0.0508682,0.306132,0.0944278,0.382396,50
81,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.710335,0.0625316,0.0326473,76,0.0682917,0.216431,0.0455768,0.102093,99
82,0.595959595959596,0.4296875,0.4299065420560748,0.4521739130434783,0.5432345876701361,0.125,0.18181818181818177,0.834007,0.00371475,0.0267811,35,0.0792553,0.27609,0.0127751,0.063453,1
83,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.72821,0.0819648,0.0259513,21,0.0850842,0.416088,0.0329634,0.106135,49
84,0.7626262626262627,0.5260416666666667,0.3551401869158879,0.518840579710145,0.10408326661329059,0.125,0.09090909090909094,0.725235,0.0236987,0.0672548,83,0.0840361,0.425778,0.0528328,0.370922,2
85,0.398989898989899,0.44270833333333337,0.48130841121495327,0.4608695652173913,0.5832666132906326,0.24375000000000002,0.18181818181818177,0.873293,0.0500921,0.0121414,65,0.0302736,0.00593577,0.0326269,0.37227,6
86,0.41414141414141414,0.65625,0.4953271028037384,0.5159420289855072,0.3809714438217241,0.43125,0.16060606060606064,0.899818,0.092278,0.0360208,4,0.0667576,0.186612,0.0253541,0.224287,20
87,0.2272727272727273,0.21223958333333337,0.43457943925233644,0.26956521739130435,0.06044835868694953,0.54375,0.25757575757575757,0.971077,0.0543589,0.051749,72,0.0415157,0.461996,0.0200082,0.043529,19
88,0.7626262626262627,0.5234375,0.485981308411215,0.5333333333333333,0.48398718975180144,0.125,0.1323232323232323,0.833093,0.0254712,0.0338579,91,0.034963,0.178385,0.0438958,0.185688,25
89,0.31313131313131315,0.32942708333333337,0.514018691588785,0.4869565217391304,0.30197491326394454,0.39375000000000004,0.19191919191919193,0.921737,0.069361,0.0213643,92,0.0778673,0.0474179,0.0468247,0.227764,52
90,0.202020202020202,0.19270833333333337,0.4719626168224299,0.4,0.6926874833199893,0.6375,0.25656565656565655,0.944978,0.0325811,0.0348749,53,0.0367788,0.264015,0.0762299,0.190862,30
91,0.7626262626262627,0.55078125,0.4392523364485982,0.5101449275362319,0.2994395516413131,0.125,0.09090909090909094,0.782799,0.0969506,0.00992947,44,0.054725,0.184817,0.099653,0.149007,11
92,0.14141414141414144,0.18619791666666663,0.3738317757009346,0.2666666666666667,0.5100080064051241,0.6125,0.2535353535353535,0.964455,0.0203229,0.0255843,94,0.0133026,0.424222,0.0364266,0.0113412,85
93,0.38888888888888884,0.33984375,0.4672897196261683,0.3971014492753623,0.6647985054710435,0.48750000000000004,0.2141414141414142,0.906472,0.00818275,0.0513255,3,0.00218976,0.0186748,0.0273818,0.367647,52
94,0.6060606060606061,0.42708333333333337,0.4439252336448598,0.4695652173913043,0.5971443821724045,0.23124999999999996,0.17575757575757578,0.867814,0.0633466,0.0280978,11,0.0930599,0.319999,0.0594271,0.403411,88
95,0.31818181818181823,0.29947916666666663,0.4672897196261683,0.536231884057971,0.10341606618628241,0.54375,0.25050505050505045,0.938724,0.0928695,0.0354664,44,0.0815699,0.356923,0.098954,0.186649,62
96,0.015151515151515138,0.0546875,0.2289719626168224,0.22898550724637678,0.06618628235922075,0.19374999999999998,0.0060606060606061,0.99743,0.0769815,0.086375,57,0.0516728,0.472196,0.0677335,0.359721,92
97,0.4545454545454546,0.36588541666666663,0.5186915887850467,0.49855072463768113,0.5324259407526021,0.34375,0.18585858585858583,0.881886,0.0249598,0.0151057,22,0.0131496,0.427976,0.020842,0.104646,91
98,0.5808080808080809,0.5247395833333333,0.43457943925233644,0.5304347826086957,0.44155324259407525,0.125,0.09090909090909094,0.819196,0.0435383,0.0956419,41,0.0152512,0.255848,0.0149116,0.016722,76
99,0.7626262626262627,0.43229166666666663,0.4252336448598131,0.5246376811594202,0.5543101147584735,0.125,0.12929292929292935,0.835385,0.010506,0.0724816,16,0.00660863,0.0688257,0.0447168,0.386354,52
100,0.5353535353535354,0.5065104166666667,0.43457943925233644,0.4869565217391304,0.4913263944488925,0.33125000000000004,0.15454545454545454,0.85885,0.0559034,0.0300078,77,0.0307423,0.224789,0.0346794,0.405943,40
101,0.09595959595959591,0.1328125,0.3738317757009346,0.1594202898550725,0.3485455030691219,0.46875,0.15959595959595962,0.992354,0.0246211,0.090053,37,0.0599323,0.214281,0.0463912,0.262372,4
102,0.7626262626262627,0.5260416666666667,0.3551401869158879,0.47536231884057967,0.3831064851881505,0.125,0.09090909090909094,0.773203,0.0501191,0.0488498,37,0.0234561,0.462436,0.0711829,0.279157,53
103,0.5656565656565656,0.35416666666666663,0.43457943925233644,0.45507246376811594,0.5385641846810783,0.23124999999999996,0.18585858585858583,0.859906,0.00641563,0.038677,99,0.058659,0.411475,0.0203258,0.380854,99
104,0.3434343434343434,0.47526041666666663,0.4672897196261683,0.5246376811594202,0.3967173738991193,0.29374999999999996,0.18888888888888888,0.881702,0.094411,0.0439571,23,0.0986609,0.36344,0.0926898,0.339275,76
105,0.28787878787878785,0.27994791666666663,0.4112149532710281,0.4405797101449276,0.7530024019215372,0.525,0.2595959595959596,0.922615,0.0384395,0.0590204,67,0.0634503,0.346221,0.0932139,0.141293,23
106,0.7626262626262627,0.5260416666666667,0.3551401869158879,0.5217391304347826,0.20509741126234315,0.125,0.09090909090909094,0.764029,0.0353432,0.0545909,97,0.0878815,0.436725,0.0909427,0.416304,32
107,0.04040404040404044,0.07552083333333337,0.22429906542056077,0.11304347826086958,0.09153989858553513,0.30000000000000004,0.1070707070707071,0.994102,0.00491768,0.0593318,94,0.0743195,0.337542,0.044428,0.494889,56
108,0.7626262626262627,0.55078125,0.3551401869158879,0.5391304347826087,0.20509741126234315,0.125,0.09090909090909094,0.765464,0.0802192,0.0746861,61,0.073271,0.0995389,0.0800478,0.243109,47
109,0.7626262626262627,0.5182291666666667,0.3551401869158879,0.5420289855072464,0.2053642914331465,0.125,0.09090909090909094,0.767439,0.0958323,0.0704227,59,0.0926292,0.297504,0.0579378,0.459834,25
110,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.711601,0.0522247,0.0285549,8,0.0907996,0.401557,0.0236509,0.0979682,95
111,0.7626262626262627,0.71484375,0.3551401869158879,0.536231884057971,0.20696557245796632,0.125,0.09090909090909094,0.764671,0.0074695,0.0635371,18,0.0279766,0.0342721,0.0150641,0.136394,78
112,0.7626262626262627,0.5481770833333333,0.43457943925233644,0.5449275362318841,0.3853749666399786,0.125,0.1323232323232323,0.801333,0.0611023,0.0144984,37,0.0630653,0.0929374,0.0777871,0.478025,24
113,0.025252525252525304,0.06770833333333337,0.20560747663551404,0.1507246376811594,0.05724579663730989,0.2875,0.07373737373737377,0.997193,0.0152364,0.037909,79,0.0204574,0.195283,0.051,0.0954029,14
114,0.3787878787878788,0.43098958333333337,0.46261682242990654,0.5101449275362319,0.5788630904723779,0.125,0.17474747474747476,0.853383,0.00933996,0.0717056,69,0.0912657,0.245228,0.0828364,0.161605,31
115,0.31313131313131315,0.36197916666666663,0.42056074766355145,0.35072463768115947,0.004937283159861194,0.35,0.04747474747474745,0.987636,0.0669611,0.0546695,98,0.0487154,0.00369482,0.0341803,0.0682643,77
116,0.43939393939393945,0.42708333333333337,0.4953271028037384,0.46376811594202894,0.5735254870563118,0.33125000000000004,0.1777777777777778,0.880383,0.0717777,0.010969,47,0.0833423,0.288651,0.0297227,0.4555,71
117,0.7626262626262627,0.5260416666666667,0.3551401869158879,0.5478260869565217,0.2060314918601548,0.125,0.09090909090909094,0.76054,0.0489519,0.0884266,31,0.0607427,0.339418,0.0895679,0.292079,34
118,0.13636363636363635,0.10677083333333337,0.3878504672897196,0.35652173913043483,0.5034694422204431,0.60625,0.24545454545454548,0.961602,0.0193242,0.086214,73,0.0706113,0.321866,0.0194511,0.0424751,78
119,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5449275362318841,0.10408326661329059,0.125,0.09090909090909094,0.723198,0.0784447,0.0375216,39,0.0989408,0.373109,0.0301199,0.164289,23
120,0.33333333333333337,0.33723958333333337,0.4719626168224299,0.45797101449275357,0.20296236989591676,0.46875,0.2151515151515152,0.921241,0.0964462,0.0911529,99,0.00298765,0.166884,0.0405743,0.42104,65
121,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5507246376811594,0.10408326661329059,0.125,0.09090909090909094,0.729554,0.0382754,0.0175436,29,0.087484,0.483748,0.0807367,0.420492,89
